# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   1.9900
  1.448791546661E-001  2.732591710434E-003  6.067812823902E-001  2.586679095460E+000 -1.699606305550E+001
  1.476279361856E-001  2.765015260497E-003  6.138275957687E-001  2.540295440395E+000 -1.675299255654E+001
  1.504092737207E-001  2.797704413242E-003  6.208285295672E-001  2.494037980943E+000 -1.651029400387E+001
  1.532234348983E-001  2.830663226680E-003  6.277820986272E-001  2.447917015156E+000 -1.626802714836E+001
  1.560706914324E-001  2.863895817319E-003  6.346863327583E-001  2.401942760251E+000 -1.602625161674E+001
  1.589513191834E-001  2.897406361298E-003  6.415392774674E-001  2.356125347417E+000 -1.578502687513E+001
  1.618655982178E-001  2.931199095559E-003  6.483389946823E-001  2.310474816623E+000 -1.554441219230E+001
  1.648138128702E-001  2.965278319033E-003  6.550835634692E-001  2.265001111435E+000 -1.530446660229E+001
  1.677962518056E-001  2.999648393860E-003  6.617710807421E-001  2.219714073838E+000 -1.506524886681E+001
  1.708132080832E-001  3.034313746623E-003  6.683996619645E-001  2.174623439081E+000 -1.482681743709E+001
  1.738649792215E-001  3.069278869616E-003  6.749674418433E-001  2.129738830536E+000 -1.458923041551E+001
  1.769518672648E-001  3.104548322136E-003  6.814725750120E-001  2.085069754595E+000 -1.435254551687E+001
  1.800741788507E-001  3.140126731803E-003  6.879132367045E-001  2.040625595594E+000 -1.411682002945E+001
  1.832322252791E-001  3.176018795904E-003  6.942876234187E-001  1.996415610776E+000 -1.388211077582E+001
  1.864263225826E-001  3.212229282769E-003  7.005939535676E-001  1.952448925305E+000 -1.364847407348E+001
  1.896567915983E-001  3.248763033179E-003  7.068304681187E-001  1.908734527332E+000 -1.341596569539E+001
  1.929239580409E-001  3.285624961791E-003  7.129954312208E-001  1.865281263115E+000 -1.318464083045E+001
  1.962281525771E-001  3.322820058613E-003  7.190871308167E-001  1.822097832207E+000 -1.295455404387E+001
  1.995697109023E-001  3.360353390492E-003  7.251038792415E-001  1.779192782721E+000 -1.272575923764E+001
  2.029489738173E-001  3.398230102644E-003  7.310440138067E-001  1.736574506663E+000 -1.249830961102E+001
  2.063662873085E-001  3.436455420218E-003  7.369058973677E-001  1.694251235360E+000 -1.227225762119E+001
  2.098220026275E-001  3.475034649885E-003  7.426879188755E-001  1.652231034973E+000 -1.204765494402E+001
  2.133164763746E-001  3.513973181471E-003  7.483884939109E-001  1.610521802113E+000 -1.182455243515E+001
  2.168500705817E-001  3.553276489620E-003  7.540060652011E-001  1.569131259561E+000 -1.160300009123E+001
  2.204231527988E-001  3.592950135496E-003  7.595391031184E-001  1.528066952099E+000 -1.138304701165E+001
  2.240360961807E-001  3.632999768520E-003  7.649861061590E-001  1.487336242463E+000 -1.116474136053E+001
  2.276892795770E-001  3.673431128145E-003  7.703456014028E-001  1.446946307419E+000 -1.094813032925E+001
  2.313830876220E-001  3.714250045674E-003  7.756161449525E-001  1.406904133976E+000 -1.073326009944E+001
  2.351179108282E-001  3.755462446115E-003  7.807963223526E-001  1.367216515733E+000 -1.052017580660E+001
  2.388941456809E-001  3.797074350078E-003  7.858847489859E-001  1.327890049377E+000 -1.030892150427E+001
  2.427121947345E-001  3.839091875711E-003  7.908800704488E-001  1.288931131331E+000 -1.009954012892E+001
  2.465724667110E-001  3.881521240686E-003  7.957809629042E-001  1.250345954569E+000 -9.892073465670E+000
  2.504753766009E-001  3.924368764227E-003  8.005861334109E-001  1.212140505583E+000 -9.686562114669E+000
  2.544213457654E-001  3.967640869177E-003  8.052943202300E-001  1.174320561538E+000 -9.483045458477E+000
  2.584108020414E-001  4.011344084122E-003  8.099042931073E-001  1.136891687598E+000 -9.281561630307E+000
  2.624441798480E-001  4.055485045557E-003  8.144148535316E-001  1.099859234438E+000 -9.082147483288E+000
