# 1st line: number of mesh points
# abcissa weight wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   0.0200
  3.897357953460E-001  5.440383794842E-003  1.084811891402E-001  1.543365629931E-001 -3.787756291039E-001
  3.952059270903E-001  5.499993598618E-003  1.093197915948E-001  1.522799586333E-001 -3.731892522393E-001
  4.007360121927E-001  5.560292357317E-003  1.101562345235E-001  1.502314567934E-001 -3.676928595388E-001
  4.063267451812E-001  5.621291251662E-003  1.109904204901E-001  1.481909698258E-001 -3.622848615036E-001
  4.119788318683E-001  5.683001669888E-003  1.118222504305E-001  1.461584102704E-001 -3.569636232369E-001
  4.176929895600E-001  5.745435212354E-003  1.126516236059E-001  1.441336912998E-001 -3.517274666848E-001
  4.234699472710E-001  5.808603696282E-003  1.134784375568E-001  1.421167271712E-001 -3.465746729590E-001
  4.293104459435E-001  5.872519160606E-003  1.143025880601E-001  1.401074336829E-001 -3.415034847402E-001
  4.352152386716E-001  5.937193870949E-003  1.151239690865E-001  1.381057286372E-001 -3.365121087610E-001
  4.411850909306E-001  6.002640324729E-003  1.159424727617E-001  1.361115323061E-001 -3.315987183671E-001
  4.472207808110E-001  6.068871256391E-003  1.167579893283E-001  1.341247679011E-001 -3.267614561540E-001
  4.533230992589E-001  6.135899642772E-003  1.175704071111E-001  1.321453620452E-001 -3.219984366790E-001
  4.594928503202E-001  6.203738708611E-003  1.183796124847E-001  1.301732452472E-001 -3.173077492438E-001
  4.657308513924E-001  6.272401932198E-003  1.191854898441E-001  1.282083523761E-001 -3.126874607485E-001
  4.720379334802E-001  6.341903051163E-003  1.199879215786E-001  1.262506231359E-001 -3.081356186116E-001
  4.784149414579E-001  6.412256068427E-003  1.207867880480E-001  1.243000025393E-001 -3.036502537545E-001
  4.848627343381E-001  6.483475258298E-003  1.215819675637E-001  1.223564413792E-001 -2.992293836481E-001
  4.913821855461E-001  6.555575172733E-003  1.223733363722E-001  1.204198966969E-001 -2.948710154159E-001
  4.979741832006E-001  6.628570647764E-003  1.231607686435E-001  1.184903322464E-001 -2.905731489934E-001
  5.046396304008E-001  6.702476810086E-003  1.239441364628E-001  1.165677189531E-001 -2.863337803369E-001
  5.113794455212E-001  6.777309083830E-003  1.247233098272E-001  1.146520353660E-001 -2.821509046797E-001
